"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"20q"	2	1	36589716	36589716	1	"DIPLOID"	FALSE	0.106666549096298	7	"c/s_C_RYFN34_P001_d__s_C_RYFN"
"21q"	2	1	32732047	36795759	0.89	"DIPLOID"	FALSE	0.106666549096298	7	"c/s_C_RYFN34_P001_d__s_C_RYFN"
"22q"	2	1	35114281	35114281	1	"DIPLOID"	FALSE	0.106666549096298	7	"c/s_C_RYFN34_P001_d__s_C_RYFN"
"23p"	1	0	58430962	58430962	1	"HETLOSS"	FALSE	0.106666549096298	7	"c/s_C_RYFN34_P001_d__s_C_RYFN"
"23q"	1	0	96623238	96623238	1	"HETLOSS"	FALSE	0.106666549096298	7	"c/s_C_RYFN34_P001_d__s_C_RYFN"
"1q"	2	1	114902640	127664993	0.9	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"2p"	2	1	92284569	92284569	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"2q"	2	1	137749038	150701257	0.91	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"3q"	3	1	100747946	100747946	1	"GAIN"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"5p"	2	1	46347091	46347091	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"6p"	2	1	58537666	58537666	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"7p"	2	1	58033331	58033331	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"8p"	1	0	39566100	43710291	0.91	"HETLOSS"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"8q"	2	1	102440713	102440713	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"9p"	2	1	47354579	47354579	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"9q"	2	1	93743686	93743686	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"10p"	1	0	39161717	39161717	1	"HETLOSS"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"10q"	1	0	96200700	96200700	1	"HETLOSS"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"11p"	2	1	51557187	51557187	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"12p"	2	1	34782844	34782844	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"12q"	2	1	98954206	98954206	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"14q"	2	1	88171100	88171100	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"15q"	2	1	82432763	82432763	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"16p"	2	1	35271444	35271444	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"17q"	2	1	58407714	58788375	0.99	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"18p"	2	1	15448048	15448048	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"18q"	2	1	62544352	62544352	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"19p"	2	1	20763218	24570750	0.85	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"19q"	2	1	29089200	34428368	0.84	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"20p"	2	1	26301219	26301219	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"20q"	2	1	36589716	36589716	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"21q"	2	1	36796097	36796097	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"22q"	2	1	35114316	35114316	1	"DIPLOID"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"23p"	1	0	58431012	58431012	1	"HETLOSS"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"23q"	1	0	96622938	96622938	1	"HETLOSS"	FALSE	0.313882961667489	7	"c/s_C_8MFDR5_P001_d__s_C_8MFD"
"1q"	2	1	114019827	127686674	0.89	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"2p"	2	1	92284274	92284274	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"2q"	2	1	150733829	150733829	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"3p"	2	1	90143367	90143367	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"3q"	3	1	99325041	107301987	0.93	"GAIN"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"4p"	1	0	49607017	49607017	1	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"5p"	2	1	45587300	46297241	0.98	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"6p"	2	1	58537516	58537516	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"7p"	2	1	56335416	58033097	0.97	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"8p"	1	0	39704933	43707063	0.91	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"8q"	2	1	102440713	102440713	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"9p"	2	1	38401050	47344729	0.81	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"10p"	1	0	39161785	39161785	1	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"10q"	1	0	96200665	96200665	1	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"11p"	2	1	45541894	51498063	0.88	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"12p"	2	1	34782894	34782894	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"12q"	2	1	98954241	98954241	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"14q"	2	1	88171100	88171100	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"15q"	2	1	82432852	82432852	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"16p"	2	1	31510452	35271253	0.89	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"16q"	1	0	53566795	54900898	0.98	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"17q"	2	1	58324713	58781348	0.99	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"18p"	2	1	15448092	15448092	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"18q"	2	1	62544252	62544252	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"19q"	2	1	32423591	34426641	0.94	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"20p"	2	1	26301233	26301233	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"20q"	2	1	36589615	36589615	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"21q"	2	1	36796071	36796071	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"22q"	2	1	35114550	35114550	1	"DIPLOID"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"23p"	1	0	58431112	58431112	1	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"23q"	1	0	96622888	96622888	1	"HETLOSS"	FALSE	0.328425724148448	7	"c/s_C_8MFDR5_P002_d__s_C_8MFD"
"1p"	2	1	117520241	121463175	0.97	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"2p"	2	1	92283174	92283174	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"2q"	2	1	150734450	150734450	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"3p"	2	1	90143332	90143332	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"3q"	2	1	107437396	107437396	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"4p"	2	1	49606817	49606817	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"4q"	2	1	140039343	141190421	0.99	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"5p"	2	1	46347222	46347222	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"5q"	2	1	133577559	134224010	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"6p"	2	1	54287768	58536591	0.93	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"6q"	2	1	112119181	112119181	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"7p"	2	1	56153067	58023567	0.97	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"7q"	2	1	93943394	100971263	0.93	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"8p"	2	1	43722187	43722187	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"8q"	2	1	102440713	102440713	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"9p"	2	1	38597700	47354292	0.82	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"10p"	2	1	35836450	39161485	0.92	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"11p"	2	1	45234883	51504398	0.88	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"11q"	2	1	77746790	82613578	0.94	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"12p"	2	1	34782844	34782844	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"12q"	2	1	98017180	98570190	0.99	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"13q"	2	1	96049481	96049481	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"14q"	2	1	85291448	88161336	0.97	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"15q"	2	1	71057079	82430425	0.86	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"16p"	2	1	35233301	35236651	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"16q"	2	1	54902349	54902349	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"17p"	2	1	21956499	22253097	0.99	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"17q"	2	1	58256600	58783387	0.99	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"18p"	2	1	15413448	15413448	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"18q"	2	1	62544302	62544302	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"20p"	2	1	26301119	26301119	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"20q"	2	1	36589731	36589731	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"21q"	2	1	36796121	36796121	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"22q"	2	1	35114514	35114514	1	"DIPLOID"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"23p"	1	0	58431062	58431062	1	"HETLOSS"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"23q"	1	0	96622988	96622988	1	"HETLOSS"	FALSE	0.111286278413008	7	"c/s_C_XD3528_P002_d__s_C_XD35"
"1p"	2	1	119739609	121457474	0.99	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"2p"	2	1	92282316	92282316	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"2q"	2	1	131886194	150648016	0.88	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"3q"	2	1	104346400	107434846	0.97	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"4p"	2	1	49606967	49606967	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"4q"	2	1	141287334	141287334	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"5p"	2	1	46347041	46347041	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"5q"	2	1	119410922	134261062	0.89	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"6p"	2	1	58537666	58537666	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"6q"	2	1	112119240	112119240	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"7p"	3	1	56164100	58034531	0.97	"GAIN"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"7q"	4	2	94519896	100939529	0.94	"TETRAPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"8q"	2	1	102363535	102440389	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"9p"	2	1	38411100	47354579	0.81	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"10p"	2	1	36634550	39077625	0.94	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"10q"	2	1	82967929	96200390	0.86	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"11p"	2	1	48241594	51556981	0.94	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"11q"	2	1	77027619	82451659	0.93	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"12p"	2	1	34782744	34782744	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"12q"	2	1	98954156	98954156	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"13q"	2	1	96049733	96049733	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"14q"	2	1	87199909	88162296	0.99	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"15q"	2	1	77071358	82417402	0.94	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"16p"	2	1	31508640	35268541	0.89	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"17p"	2	1	22257028	22257028	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"17q"	2	1	58359358	58788754	0.99	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"18p"	2	1	15448056	15448056	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"18q"	2	1	62544352	62544352	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"20p"	2	1	26301173	26301173	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"20q"	2	1	36589781	36589781	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"21q"	2	1	30030246	36790356	0.82	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"22q"	2	1	35114264	35114264	1	"DIPLOID"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"23p"	1	0	58431162	58431162	1	"HETLOSS"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"23q"	1	0	96623038	96623038	1	"HETLOSS"	FALSE	0.199165632619161	7	"c/s_C_X2435X_P001_d__s_C_X243"
"1p"	2	1	120540859	121463150	0.99	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"1q"	2	1	126504920	127659220	0.99	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"2p"	2	1	92284671	92284671	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"2q"	2	1	150288372	150733739	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"3p"	2	1	90143354	90143354	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"3q"	2	1	107437346	107437346	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"4p"	2	1	49606884	49606884	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"4q"	2	1	139306111	141250188	0.99	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"5p"	2	1	46347041	46347041	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"5q"	2	1	133595109	134304290	0.99	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"6p"	2	1	54484616	58535416	0.93	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"6q"	2	1	112119240	112119240	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"7p"	2	1	56152550	58032881	0.97	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"7q"	2	1	93606955	100957124	0.93	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"8p"	2	1	43722187	43722187	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"8q"	2	1	102440713	102440713	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"9p"	2	1	38401300	47344879	0.81	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"10p"	2	1	39161785	39161785	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"10q"	2	1	96200667	96200667	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"11p"	2	1	48151531	51557032	0.93	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"11q"	2	1	77253555	82613145	0.94	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"12p"	2	1	34782944	34782944	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"12q"	2	1	98954306	98954306	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"13q"	2	1	96049583	96049583	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"14q"	2	1	88171108	88171108	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"15q"	2	1	82432813	82432813	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"16p"	2	1	35269301	35269301	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"16q"	2	1	54908485	54908485	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"17p"	2	1	22256937	22256937	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"17q"	2	1	58335132	58788901	0.99	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"18p"	2	1	15447998	15447998	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"18q"	2	1	62544352	62544352	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"19q"	2	1	28047164	34369146	0.82	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"20p"	2	1	26301069	26301069	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"20q"	2	1	36589781	36589781	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"21q"	2	1	36796153	36796153	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"22q"	2	1	35114531	35114531	1	"DIPLOID"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"23p"	1	0	58431162	58431162	1	"HETLOSS"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"23q"	1	0	96622938	96622938	1	"HETLOSS"	FALSE	0.0856650880055119	7	"c/s_C_X2435X_P002_d__s_C_X243"
"1p"	2	1	120502294	121485411	0.99	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"1q"	2	1	123352233	127640440	0.97	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"2p"	2	1	87086487	92281485	0.94	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"2q"	2	1	125527190	150708582	0.83	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"3p"	2	1	88151511	90104417	0.98	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"3q"	2	1	107437396	107437396	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"4p"	2	1	49606884	49606884	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"4q"	2	1	140072393	141159429	0.99	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"5p"	2	1	46347343	46347343	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"5q"	2	1	133534338	134224138	0.99	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"6p"	2	1	49266903	58608726	0.84	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"6q"	2	1	112119209	112119209	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"7p"	2	1	56336563	58034294	0.97	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"7q"	2	1	94052024	100971518	0.93	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"8p"	2	1	43722291	43722291	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"8q"	3	1	96661225	102130364	0.95	"GAIN"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"9p"	2	1	38580666	47353032	0.81	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"10p"	2	1	36718719	39161613	0.94	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"11p"	2	1	48162200	51557155	0.93	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"11q"	2	1	71013094	82612023	0.86	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
"12p"	2	1	34782744	34782744	1	"DIPLOID"	FALSE	0.212679609389759	7	"c/s_C_D2A65E_P002_d__s_C_D2A6"
